person_id,author,author_authorized_heading,author_lccn,author_viaf,author_wikidata_qid,full_name,gender,given_name,hathi_id,hathi_rights,imprintdate,inferreddate,last_name,oclc,oclc_eholdings,oclc_holdings,oclc_owi,shorttitle
394,"Davis, Christopher","Davis, Christopher, 1928-",n79100250,33279818,Q20156282,Christopher Davis,male,Christopher,mdp.39015014552411,ic,1975,1975,Davis,1129923.0,1.0,172.0,350598817.0,The Sun in mid-career
394,"Davis, Christopher","Davis, Christopher, 1928-",n79100250,33279818,Q20156282,Christopher Davis,male,Christopher,uc1.b3462609,ic,1977,1977,Davis,2966211.0,1.0,162.0,985052492.0,Suicide note : a novel
394,"Davis, Christopher","Davis, Christopher, 1953-",no2017163599,526151433022756420009,,Christopher Davis,male,Christopher,uc1.32106018277985,ic,1989,1989,Davis,19627383.0,10.0,79.0,21551996.0,The boys in the bars
394,"Davis, Christopher","Davis, Christopher, 1953-",no2017163599,526151433022756420009,,Christopher Davis,male,Christopher,uc1.32106018018231,ic,1994,1994,Davis,28799218.0,30.0,489.0,4820472396.0,Philadelphia : a novel
843,"Davis, H. L. (Harold Lenoir)","Davis, H. L. (Harold Lenoir), 1896-1960",n50036181,57141230,Q765423,H. L. Davis,male,H. L.,inu.30000083486179,ic,1977,1977,Davis,3142966.0,172.0,1219.0,556277.0,Honey in the horn
843,"Davis, H. L. (Harold Lenoir)","Davis, H. L. (Harold Lenoir), 1896-1960",n50036181,57141230,Q765423,H. L. Davis,male,H. L.,mdp.39015053163393,ic,1947,1947,Davis,1336895.0,2.0,246.0,2224873.0,Harp of a thousand strings
843,"Davis, H. L. (Harold Lenoir)","Davis, H. L. (Harold Lenoir), 1896-1960",n50036181,57141230,Q765423,H. L. Davis,male,H. L.,mdp.39015031228607,ic,1949,1949,Davis,282577.0,2.0,439.0,500197.0,Beulah Land
843,"Davis, H. L. (Harold Lenoir)","Davis, H. L. (Harold Lenoir), 1896-1960",n50036181,57141230,Q765423,H. L. Davis,male,H. L.,uc1.b3570359,ic,1952,1952,Davis,16674032.0,2.0,798.0,500333.0,Winds of morning
843,"Davis, H. L. (Harold Lenoir)","Davis, H. L. (Harold Lenoir), 1896-1960",n50036181,57141230,Q765423,H. L. Davis,male,H. L.,uc1.b3687324,ic,1952,1952,Davis,220965.0,2.0,798.0,500333.0,Winds of morning
843,"Davis, H. L. (Harold Lenoir)","Davis, H. L. (Harold Lenoir), 1896-1960",n50036181,57141230,Q765423,H. L. Davis,male,H. L.,uc1.b3687323,und,1953,1953,Davis,282580.0,3.0,300.0,1437690.0,"Team bells woke me, and other stories"
843,"Davis, H. L. (Harold Lenoir)","Davis, H. L. (Harold Lenoir), 1896-1960",n50036181,57141230,Q765423,H. L. Davis,male,H. L.,mdp.39015066051189,pd,1957,1957,Davis,1277320.0,11.0,288.0,2206518.0,The distant music
843,"Davis, H. L. (Harold Lenoir)","Davis, H. L. (Harold Lenoir), 1896-1960",n50036181,57141230,Q765423,H. L. Davis,male,H. L.,pst.000056249934,ic,1992,1992,Davis,25164544.0,172.0,1219.0,556277.0,Honey in the horn
1959,"Davis, Robert Gorham","Davis, Robert Gorham",n50035626,55390915,Q47681708,Robert Gorham Davis,male,Robert Gorham,mdp.39076006851401,und,1959,1959,Davis,635660.0,31.0,1263.0,413917.0,Ten modern masters; an anthology of the short story
1959,"Davis, Robert Gorham","Davis, Robert Gorham",n50035626,55390915,Q47681708,Robert Gorham Davis,male,Robert Gorham,mdp.39015008476080,und,1953,1953,Davis,935813.0,31.0,1263.0,413917.0,Ten modern masters; an anthology of the short story
612,"Day, Douglas","Day, Douglas, 1932-2004",n50035210,94392126,Q5301407,Douglas Day,male,Douglas,mdp.39015066704902,ic,1977,1977,Day,2425396.0,11.0,397.0,5078997.0,Journey of the wolf
1925,"De Marinis, Rick","DeMarinis, Rick, 1934-",n85244651,17221574,Q204668,Rick Demarinis,male,Rick,mdp.39015030739927,ic,1979,1979,Demarinis,3965968.0,10.0,119.0,347612181.0,Jack & Jill : two novellas and a short story
1184,"Dee, Jonathan",,,,,Jonathan Dee,male,Jonathan,mdp.39015019398158,ic,1990,1990,Dee,21600876.0,22.0,192.0,22834986.0,The lover of history
1184,"Dee, Jonathan","Dee, Jonathan",n90640191,116935896,Q3183344,Jonathan Dee,male,Jonathan,mdp.39015033136451,ic,1993,1993,Dee,26806603.0,25.0,531.0,21040611.0,The liberty campaign
1184,"Dee, Jonathan","Dee, Jonathan",n90640191,116935896,Q3183344,Jonathan Dee,male,Jonathan,mdp.39015038423979,ic,1996,1996,Dee,32240372.0,50.0,343.0,474642265.0,St. Famous : a novel
1184,"Dee, Jonathan","Dee, Jonathan, 1957-2010",nb2002055875,100718481,Q112382434,Jonathan Dee,male,Jonathan,mdp.39015054152924,ic,2002,2002,Dee,47705436.0,59.0,659.0,9438685.0,Palladio : a novel
1718,"Delbanco, Nicholas","Delbanco, Nicholas",n80040148,27082662,Q15451732,Nicholas Delbanco,male,Nicholas,uc1.b3462593,ic,1977,1977,Delbanco,2388119.0,11.0,289.0,4951385.0,Possession
1718,"Delbanco, Nicholas","Delbanco, Nicholas",n80040148,27082662,Q15451732,Nicholas Delbanco,male,Nicholas,mdp.39015005295780,ic,1978,1978,Delbanco,4427270.0,183.0,406.0,14704299.0,Sherbrookes
1718,"Delbanco, Nicholas","Delbanco, Nicholas",n80040148,27082662,Q15451732,Nicholas Delbanco,male,Nicholas,mdp.39015020694728,ic,1982,1982,Delbanco,7999446.0,12.0,348.0,21169259.0,Stillness
1718,"Delbanco, Nicholas","Delbanco, Nicholas",n80040148,27082662,Q15451732,Nicholas Delbanco,male,Nicholas,uc1.b4422242,ic,1983,1983,Delbanco,9834320.0,23.0,309.0,43411486.0,About my tables & other stories
1718,"Delbanco, Nicholas","Delbanco, Nicholas",n80040148,27082662,Q15451732,Nicholas Delbanco,male,Nicholas,mdp.39015073934864,ic,2008,2008,Delbanco,174134208.0,1.0,245.0,114639960.0,The Count of Concord : a novel
1718,"Delbanco, Nicholas","Delbanco, Nicholas",n80040148,27082662,Q15451732,Nicholas Delbanco,male,Nicholas,mdp.39015061175785,ic,2004,2004,Delbanco,52381391.0,1.0,92.0,341946206.0,The sincerest form : writing fiction by imitation
1718,"Delbanco, Nicholas","Delbanco, Nicholas",n80040148,27082662,Q15451732,Nicholas Delbanco,male,Nicholas,uc1.b4422244,ic,1973,1973,Delbanco,667177.0,10.0,182.0,3856856289.0,Fathering
1718,"Delbanco, Nicholas","Delbanco, Nicholas",n80040148,27082662,Q15451732,Nicholas Delbanco,male,Nicholas,uc1.b4422246,ic,1971,1971,Delbanco,163265.0,11.0,212.0,1274746.0,In the middle distance; a novel
1718,"Delbanco, Nicholas","Delbanco, Nicholas",n80040148,27082662,Q15451732,Nicholas Delbanco,male,Nicholas,mdp.39015017899728,ic,1990,1990,Delbanco,19975979.0,23.0,292.0,21557702.0,The writers' trade & other stories
1718,"Delbanco, Nicholas","Delbanco, Nicholas",n80040148,27082662,Q15451732,Nicholas Delbanco,male,Nicholas,uc1.b3862866,ic,1975,1975,Delbanco,1046033.0,23.0,272.0,435484.0,Small rain
585,"DeLillo, Don","DeLillo, Don 1936-",n79059951,17253973,Q310048,Don DeLillo,male,Don,mdp.39015064061685,ic,1986,1986,DeLillo,14288154.0,72.0,1165.0,890755.0,End zone
585,"DeLillo, Don","DeLillo, Don 1936-",n79059951,17253973,Q310048,Don DeLillo,male,Don,uc1.32106016270743,ic,1973,1971,DeLillo,4279392.0,91.0,1063.0,836337.0,Americana
585,"DeLillo, Don","DeLillo, Don 1936-",n79059951,17253973,Q310048,Don DeLillo,male,Don,inu.30000042725667,ic,1971,1971,DeLillo,137561.0,91.0,1063.0,836337.0,Americana
585,"DeLillo, Don","DeLillo, Don 1936-",n79059951,17253973,Q310048,Don DeLillo,male,Don,pst.000027740194,ic,1973,1973,DeLillo,4233229.0,72.0,1165.0,890755.0,End zone
585,"DeLillo, Don","DeLillo, Don, 1936-",n79059951,17253973,Q310048,Don DeLillo,male,Don,mdp.39015013938116,ic,1976,1976,DeLillo,2005453.0,109.0,993.0,2607375.0,Ratner's star
585,"DeLillo, Don","DeLillo, Don",n79059951,17253973,Q310048,Don DeLillo,male,Don,mdp.39015001609513,ic,1977,1977,DeLillo,2614651.0,113.0,999.0,3153316.0,Players
585,"DeLillo, Don","DeLillo, Don",n79059951,17253973,Q310048,Don DeLillo,male,Don,pst.000010688878,ic,1984,1977,DeLillo,10072252.0,113.0,999.0,3153316.0,Players
585,"DeLillo, Don","DeLillo, Don",n79059951,17253973,Q310048,Don DeLillo,male,Don,mdp.39015004758713,ic,1978,1978,DeLillo,3516537.0,118.0,1168.0,753032.0,Running dog
585,"DeLillo, Don","Birdwell, Cleo",n98057159,110217226,,Don DeLillo,male,Don,uc1.32106005078461,ic,1980,1980,DeLillo,6597950.0,10.0,206.0,479238.0,Amazons : an intimate memoir by the first woman ever to play in the National Hockey League
585,"DeLillo, Don",,,,,Don DeLillo,male,Don,uc1.32106011994289,ic,1985,1985,DeLillo,11067880.0,232.0,4471.0,2720952.0,White noise
585,"DeLillo, Don","DeLillo, Don, 1936-",n79059951,17253973,Q310048,Don DeLillo,male,Don,mdp.39015004772110,ic,1982,1982,DeLillo,8474207.0,126.0,1441.0,463578.0,The names
585,"DeLillo, Don","DeLillo, Don",n79059951,17253973,Q310048,Don DeLillo,male,Don,mdp.39015013241388,ic,1988,1988,DeLillo,17510108.0,114.0,3223.0,15555393.0,Libra
585,"DeLillo, Don","DeLillo, Don",n79059951,17253973,Q310048,Don DeLillo,male,Don,mdp.39015069302365,ic,2007,2007,DeLillo,76901941.0,96.0,3166.0,62658124.0,Falling man : a novel
585,"DeLillo, Don","DeLillo, Don 1936-",n79059951,17253973,Q310048,Don DeLillo,male,Don,mdp.39015049687430,ic,2001,2001,DeLillo,44676019.0,74.0,2219.0,196789184.0,The body artist : a novel
585,"DeLillo, Don",,,,,Don DeLillo,male,Don,mdp.39015051863374,ic,1998,1998,DeLillo,39313611.0,232.0,4471.0,2720952.0,White noise : text and criticism
585,"DeLillo, Don","DeLillo, Don",n79059951,17253973,Q310048,Don DeLillo,male,Don,mdp.39015046411917,ic,1997,1997,DeLillo,36783742.0,125.0,3590.0,568452.0,Underworld
585,"DeLillo, Don","DeLillo, Don",n79059951,17253973,Q310048,Don DeLillo,male,Don,uc1.32106013093742,ic,1994,1994,DeLillo,29836368.0,64.0,1008.0,1704088.0,Great Jones Street
585,"DeLillo, Don","DeLillo, Don 1936-",n79059951,17253973,Q310048,Don DeLillo,male,Don,pst.000048590716,ic,2002,2002,DeLillo,48879484.0,74.0,2219.0,196789184.0,The body artist : a novel
585,"DeLillo, Don","DeLillo, Don (1936-....)",n79059951,17253973,Q310048,Don DeLillo,male,Don,mdp.39015021818375,ic,1991,1991,DeLillo,22766802.0,99.0,2092.0,265261.0,Mao II
1925,"DeMarinis, Rick","DeMarinis, Rick, 1934-",n85244651,17221574,Q204668,Rick Demarinis,male,Rick,uc1.32106018080926,ic,2003,2003,Demarinis,53832451.0,16.0,162.0,743422.0,Sky full of sand : a novel
1925,"DeMarinis, Rick","DeMarinis, Rick, 1934-",n85244651,17221574,Q204668,Rick Demarinis,male,Rick,uc1.32106002166947,ic,1977,1977,Demarinis,2423466.0,10.0,170.0,318043973.0,Scimitar : a novel
1925,"DeMarinis, Rick","DeMarinis, Rick, 1934-",n85244651,17221574,Q204668,Rick Demarinis,male,Rick,mdp.39015064061834,ic,1988,1988,Demarinis,17200235.0,19.0,157.0,54836020.0,The burning women of Far Cry : a novel
1925,"DeMarinis, Rick","DeMarinis, Rick, 1934-",n85244651,17221574,Q204668,Rick Demarinis,male,Rick,mdp.39015019356909,ic,1986,1986,Demarinis,13424298.0,15.0,333.0,7267033.0,Under the wheat
1925,"DeMarinis, Rick","DeMarinis, Rick, 1934-",n85244651,17221574,Q204668,Rick Demarinis,male,Rick,uc1.32106016910371,ic,2001,2001,Demarinis,46704362.0,10.0,131.0,35664239.0,A clod of wayward Marl
1925,"DeMarinis, Rick","DeMarinis, Rick, 1934-",n85244651,17221574,Q204668,Rick Demarinis,male,Rick,uc1.32106002166939,ic,1975,1975,Demarinis,1529536.0,19.0,116.0,423304613.0,A lovely monster : the adventures of Claude Rains and Dr. Tellenbeck: a novel
227,"DeMott, Benjamin","DeMott, Benjamin, 1924-2005",n88041876,34977068,Q817443,Benjamin Demott,male,Benjamin,uc1.$b87290,ic,1959,1959,Demott,1932608.0,1.0,106.0,2754031.0,The body's cage
227,"DeMott, Benjamin","DeMott, Benjamin, 1924-2005",n88041876,34977068,Q817443,Benjamin Demott,male,Benjamin,mdp.39015047617744,ic,1968,1968,Demott,443416.0,2.0,216.0,496373307.0,A married man
1814,"Dexter, Pete","Dexter, Pete, 1943-",n83164416,110920531,Q458445,Pete Dexter,male,Pete,mdp.39015032985478,ic,1987,1987,Dexter,15016621.0,99.0,1533.0,427974.0,Deadwood
1814,"Dexter, Pete","Dexter, Pete, 1943-",n83164416,110920531,Q458445,Pete Dexter,male,Pete,mdp.39015017914345,ic,1988,1988,Dexter,17301229.0,91.0,2095.0,15403039.0,Paris Trout
1814,"Dexter, Pete","Dexter, Pete, 1943-",n83164416,110920531,Q458445,Pete Dexter,male,Pete,mdp.39015024952726,ic,1991,1991,Dexter,23767226.0,79.0,1180.0,25055060.0,Brotherly love
1814,"Dexter, Pete","Dexter, Pete, 1943-",n83164416,110920531,Q458445,Pete Dexter,male,Pete,inu.30000037332909,ic,1993,1993,Dexter,28466284.0,94.0,665.0,3197184.0,God's pocket
1814,"Dexter, Pete","Dexter, Pete, 1943-",n83164416,110920531,Q458445,Pete Dexter,male,Pete,uc1.32106006775255,ic,1983,1983,Dexter,10122080.0,94.0,665.0,3197184.0,God's pocket
1814,"Dexter, Pete","Dexter, Pete, 1943-",n83164416,110920531,Q458445,Pete Dexter,male,Pete,mdp.39015060010801,ic,2003,2003,Dexter,52214501.0,102.0,1365.0,10673744.0,Train : a novel
1814,"Dexter, Pete","Dexter, Pete, 1943-",n83164416,110920531,Q458445,Pete Dexter,male,Pete,mdp.39015067668403,ic,2007,2007,Dexter,81275908.0,38.0,589.0,198131798.0,"Paper trails : true stories of confusion, mindless violence, and forbidden desires, a surprising number of which are not about marriage"
1814,"Dexter, Pete","Dexter, Pete, 1943-",n83164416,110920531,Q458445,Pete Dexter,male,Pete,uc1.32106011453633,ic,1986,1986,Dexter,12556538.0,99.0,1533.0,427974.0,Deadwood
1814,"Dexter, Pete","Dexter, Pete, 1943-",n83164416,110920531,Q458445,Pete Dexter,male,Pete,mdp.39015033329304,ic,1995,1995,Dexter,30594027.0,207.0,1920.0,2641473.0,The paperboy
966,"Dickey, James","Dickey, James",n79043450,109230203,Q1377013,James Dickey,male,James,mdp.39015038911056,ic,1970,1970,Dickey,58614.0,129.0,4705.0,467336.0,Deliverance
966,"Dickey, James","Dickey, James",n79043450,109230203,Q1377013,James Dickey,male,James,mdp.39015047759934,ic,1987,1987,Dickey,14099062.0,11.0,1258.0,8085065.0,Alnilam
966,"Dickey, James","Dickey, James",n79043450,109230203,Q1377013,James Dickey,male,James,uc1.b4411013,ic,1993,1993,Dickey,27894857.0,44.0,2048.0,335966.0,To the white sea
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015024979323,ic,1991,1991,Dixon,23356545.0,66.0,415.0,24802029.0,Frog
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015064762068,ic,2006,2006,Dixon,70792808.0,11.0,162.0,329751849.0,End of I. : a novel
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015060399741,ic,2004,2004,Dixon,55948038.0,10.0,162.0,437701588.0,Old friends : a novel
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015056249090,ic,2002,2002,Dixon,50039415.0,11.0,118.0,1152290466.0,I : a novel
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015062619294,ic,2005,2005,Dixon,60715188.0,11.0,306.0,304725263.0,Phone rings : a novel
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.49015001347500,ic,1990,1990,Dixon,22006844.0,96.0,65.0,22986035.0,Friends : more Will and Magna stories
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015015471504,ic,1988,1988,Dixon,18560523.0,18.0,203.0,17446566.0,The play and other stories
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015073644646,ic,2007,2007,Dixon,152580968.0,10.0,227.0,104249285.0,Meyer
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015018501091,ic,1989,1989,Dixon,19975795.0,100.0,238.0,21553013.0,Love and will : twenty stories
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015043779779,ic,1999,1999,Dixon,40588286.0,11.0,254.0,367049672.0,Sleep : stories
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015008263421,ic,1980,1980,Dixon,6277767.0,87.0,395.0,452264.0,14 stories
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015008527585,ic,1984,1984,Dixon,10099095.0,100.0,328.0,3560813.0,Time to go
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015013961498,ic,1988,1988,Dixon,17786302.0,37.0,176.0,52737088.0,Garbage : a novel
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015017933485,ic,1990,1990,Dixon,20799486.0,48.0,261.0,22833799.0,All gone : 18 short stories
2138,"Dixon, Stephen","Dixon, Stephen, 1936-2019",n80044517,111386880,Q7609071,Stephen Dixon,male,Stephen,mdp.39015032747704,ic,1994,1994,Dixon,28147910.0,52.0,254.0,1135459486.0,Long made short : stories
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,uc1.32106002167424,ic,1960,1960,Doctorow,2177241.0,111.0,1349.0,884970.0,Welcome to Hard Times
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015031793568,ic,1994,1994,Doctorow,29548564.0,130.0,2837.0,547598.0,The waterworks
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,pst.000015845917,ic,1966,1966,Doctorow,1139619.0,1.0,177.0,2060321.0,Big as life
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015070756450,ic,2007,2007,Doctorow,148836647.0,208.0,3193.0,462944.0,Loon Lake : a novel
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015070698777,ic,2007,2007,Doctorow,141385012.0,163.0,2879.0,210309954.0,The book of Daniel : a novel
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015064984092,ic,2007,2007,Doctorow,169880333.0,356.0,6068.0,547747.0,Ragtime
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,uc1.32106018338506,ic,2005,2005,Doctorow,60596218.0,332.0,3848.0,46233485.0,The march : a novel
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015058831580,ic,2004,2004,Doctorow,53064801.0,88.0,1530.0,753804.0,Sweet land stories
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,pst.000066153290,ic,2001,2001,Doctorow,46566719.0,118.0,2977.0,196759752.0,City of God : a novel
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015043412298,ic,2000,2000,Doctorow,42690125.0,118.0,2977.0,196759752.0,City of God : a novel
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,pst.000045680878,ic,1998,1998,Doctorow,38948343.0,245.0,4013.0,4820249485.0,Billy Bathgate : a novel
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,uc1.32106015358481,ic,1994,1994,Doctorow,29428494.0,356.0,6068.0,547747.0,Ragtime
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,uc1.32106002167382,ic,1966,1966,Doctorow,1139619.0,1.0,177.0,2060321.0,Big as life
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,pst.000022659040,ic,1994,1994,Doctorow,28801296.0,245.0,4013.0,4820249485.0,Billy Bathgate :  a novel
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015015233854,ic,1989,1989,Doctorow,18835056.0,245.0,4013.0,4820249485.0,Billy Bathgate : a novel
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.49015002658319,ic,1985,1985,Doctorow,12051431.0,179.0,3249.0,884971.0,World's fair
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015066053680,ic,1985,1985,Doctorow,12051431.0,179.0,3249.0,884971.0,World's fair
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015008731187,ic,1984,1984,Doctorow,10778861.0,71.0,1884.0,547733.0,Lives of the poets : six stories and a novella
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015003670778,ic,1980,1980,Doctorow,5830111.0,208.0,3193.0,462944.0,Loon lake
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015013022648,ic,1979,1979,Doctorow,5629883.0,175.0,1078.0,461272.0,Drinks before dinner : a play
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015062115814,ic,1975,1975,Doctorow,1273581.0,356.0,6068.0,547747.0,Ragtime
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015005790343,ic,1975,1975,Doctorow,1366120.0,111.0,1349.0,884970.0,Welcome to Hard Times
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015027232837,ic,1971,1971,Doctorow,143261.0,163.0,2879.0,210309954.0,The book of Daniel; a novel
617,"Doctorow, E. L","Doctorow, E. L., 1931-2015",n79021656,14768905,Q335232,E. L. Doctorow,male,E. L.,mdp.39015070757110,ic,2007,2007,Doctorow,173846670.0,111.0,1349.0,884970.0,Welcome to Hard Times : a novel
172,"Doerr, Anthony","Doerr, Anthony, 1973-",n2001038314,79550093,Q2754186,Anthony Doerr,male,Anthony,mdp.39015060110817,ic,2004,2004,Doerr,54881818.0,199.0,2006.0,2080049.0,About Grace : a novel
1594,"Dolbier, Maurice","Dolbier, Maurice",no98047411,15646153,,Maurice Dolbier,male,Maurice,mdp.39015027553356,ic,1951,1951,Dolbier,999699.0,24.0,317.0,2000865.0,Torten's Christmas secret
944,"Donleavy, J. P. (James Patrick)","Donleavy, James Patrick (1926-2017)",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,uc1.b4386259,ic,1964,1964,Donleavy,1145702.0,57.0,689.0,574208.0,Meet my maker the mad molecule
944,"Donleavy, J. P. (James Patrick)","Donleavy, J. P. (James Patrick), 1926-2017",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,mdp.39015028713926,ic,1958,1958,Donleavy,959159.0,106.0,3042.0,456569.0,The ginger man : a novel
944,"Donleavy, J. P. (James Patrick)","Donleavy, J. P. 1926-2017",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,mdp.39015004730563,und,1963,1963,Donleavy,282630.0,70.0,1132.0,1437929.0,A singular man
944,"Donleavy, J. P. (James Patrick)","Donleavy, J. P. (James Patrick), 1926-2017",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,mdp.39015002978057,ic,1965,1965,Donleavy,629896.0,106.0,3042.0,456569.0,The ginger man
944,"Donleavy, J. P. (James Patrick)","Donleavy, J. P. (James Patrick), 1926-2017",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,uc1.b4386256,ic,1987,1987,Donleavy,18558618.0,11.0,406.0,16502406.0,Are you listening Rabbi Löw
944,"Donleavy, J. P. (James Patrick)","Donleavy, J. P. (James Patrick), 1926-2017",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,mdp.39015003756700,ic,1966,1966,Donleavy,743907.0,57.0,676.0,1816821.0,The saddest summer of Samuel S
944,"Donleavy, J. P. (James Patrick)","Donleavy, J. P. (James Patrick), 1926-2017",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,mdp.39015015386876,ic,1973,1973,Donleavy,601075.0,66.0,986.0,1031937.0,A fairy tale of New York
944,"Donleavy, J. P. (James Patrick)","Donleavy, J. P",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,mdp.39015004190537,ic,1977,1977,Donleavy,3168033.0,105.0,1037.0,456503.0,"The destinies of Darcy Dancer, gentleman"
944,"Donleavy, J. P. (James Patrick)","Donleavy, J. P. (James Patrick), 1926-2017",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,uc1.b4386260,ic,1979,1979,Donleavy,5101397.0,50.0,686.0,2882489.0,Schultz
944,"Donleavy, J. P. (James Patrick)","Donleavy, J. P. (James Patrick), 1926-2017",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,inu.30000114410685,ic,1980,1980,Donleavy,10752309.0,50.0,686.0,2882489.0,Schultz
944,"Donleavy, J. P. (James Patrick)","Donleavy, James Patrick",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,mdp.39015006570322,ic,1983,1983,Donleavy,9281794.0,10.0,594.0,3855267630.0,"Leila : further in The destinies of Darcy Dancer, gentleman"
944,"Donleavy, J. P. (James Patrick)","Donleavy, J. P. (James Patrick), 1926-2017",n79018667,109465048,Q1346976,J. P. Donleavy,male,J. P.,mdp.39015011020321,ic,1971,1971,Donleavy,148472.0,55.0,862.0,207678935.0,"The onion eaters, a novel"
